,prob
3_VEGFC_CCBE1_4,0.6394691
3_VEGFC_CCBE1_5,0.6042075
3_VEGFC_CCBE1_6,0.61531544
3_VEGFC_ITGA9_0,0.4654872
3_VEGFC_ITGA9_1,0.4431075
3_VEGFC_ITGA9_2,0.44310787
3_VEGFC_ITGA9_3,0.46925113
3_VEGFC_ITGA9_4,0.45704105
3_VEGFC_ITGA9_5,0.443063
3_VEGFC_ITGA9_6,0.43916202
3_VEGFC_KDR_0,0.54331833
3_VEGFC_KDR_1,0.5152934
3_VEGFC_KDR_2,0.5152941
3_VEGFC_KDR_3,0.55001503
3_VEGFC_KDR_4,0.5647973
3_VEGFC_KDR_5,0.53466445
3_VEGFC_KDR_6,0.5110659
3_DSC3_DSG3_0,0.6498394
3_DSC3_DSG3_1,0.60189843
3_DSC3_DSG3_2,0.60189915
3_DSC3_DSG3_3,0.6305371
3_DSC3_DSG3_4,0.6359618
3_DSC3_DSG3_5,0.6658592
3_DSC3_DSG3_6,0.5989477
3_PDGFA_PDGFRA_0,0.5494114
3_PDGFA_PDGFRA_1,0.51726913
3_PDGFA_PDGFRA_2,0.5172692
3_PDGFA_PDGFRA_3,0.5442542
3_PDGFA_PDGFRA_4,0.5648826
3_PDGFA_PDGFRA_5,0.5648069
3_PDGFA_PDGFRA_6,0.51591605
3_PDGFA_PDGFRB_0,0.57444257
3_PDGFA_PDGFRB_1,0.5412792
3_PDGFA_PDGFRB_2,0.54128
3_PDGFA_PDGFRB_3,0.5816905
3_PDGFA_PDGFRB_4,0.59790295
3_PDGFA_PDGFRB_5,0.6032069
3_PDGFA_PDGFRB_6,0.5389163
3_FGF21_FGFR3_0,0.44726315
3_FGF21_FGFR3_1,0.4309455
3_FGF21_FGFR3_2,0.43094596
3_FGF21_FGFR3_3,0.44034028
3_FGF21_FGFR3_4,0.4365418
3_FGF21_FGFR3_5,0.42230776
3_FGF21_FGFR3_6,0.42742762
3_FGF21_FGFR2_0,0.44731078
3_FGF21_FGFR2_1,0.4309684
3_FGF21_FGFR2_2,0.4309689
3_FGF21_FGFR2_3,0.44039702
3_FGF21_FGFR2_4,0.43657458
3_FGF21_FGFR2_5,0.42232525
3_FGF21_FGFR2_6,0.42744967
3_FGF21_KLB_0,0.4472939
3_FGF21_KLB_1,0.43095207
3_FGF21_KLB_2,0.43095258
3_FGF21_KLB_3,0.44037768
3_FGF21_KLB_4,0.4365615
3_FGF21_KLB_5,0.42231092
3_FGF21_KLB_6,0.4274336
3_NMB_GRPR_0,0.45435214
3_NMB_GRPR_1,0.4362627
3_NMB_GRPR_2,0.43626317
3_NMB_GRPR_3,0.44819045
3_NMB_GRPR_4,0.4445797
3_NMB_GRPR_5,0.43336567
3_NMB_GRPR_6,0.43267038
3_NMB_BRS3_0,0.44810247
3_NMB_BRS3_1,0.43160236
3_NMB_BRS3_2,0.43160295
3_NMB_BRS3_3,0.4412249
3_NMB_BRS3_4,0.43733802
3_NMB_BRS3_5,0.4234414
3_NMB_BRS3_6,0.4280763
3_B2M_HLA-F_0,0.5540824
3_B2M_HLA-F_1,0.50110734
3_B2M_HLA-F_2,0.50110775
3_B2M_HLA-F_3,0.5237191
3_B2M_HLA-F_4,0.5387094
3_B2M_HLA-F_5,0.52790374
3_B2M_HLA-F_6,0.4943317
3_B2M_CD1B_0,0.5500388
3_B2M_CD1B_1,0.49255934
3_B2M_CD1B_2,0.49255946
3_B2M_CD1B_3,0.5243771
3_B2M_CD1B_4,0.5356014
3_B2M_CD1B_5,0.5841913
3_B2M_CD1B_6,0.49198154
3_B2M_LILRB1_0,0.5867991
3_B2M_LILRB1_1,0.5331015
3_B2M_LILRB1_2,0.5331023
3_B2M_LILRB1_3,0.5982657
3_B2M_LILRB1_4,0.6388032
3_B2M_LILRB1_5,0.54934263
3_B2M_LILRB1_6,0.53084916
3_B2M_CD247_0,0.7153299
3_B2M_CD247_1,0.6461083
3_B2M_CD247_2,0.64610845
3_B2M_CD247_3,0.72386885
3_B2M_CD247_4,0.67887074
3_B2M_CD247_5,0.62781936
3_B2M_CD247_6,0.6420665
3_B2M_HFE_0,0.54388994
3_B2M_HFE_1,0.39072552
3_B2M_HFE_2,0.39072576
3_B2M_HFE_3,0.4848914
3_B2M_HFE_4,0.46078673
3_B2M_HFE_5,0.5937652
3_B2M_HFE_6,0.390487
3_B2M_KIR3DL1_0,0.6860741
3_B2M_KIR3DL1_1,0.61506563
3_B2M_KIR3DL1_2,0.61506635
3_B2M_KIR3DL1_3,0.6756077
3_B2M_KIR3DL1_4,0.6814082
3_B2M_KIR3DL1_5,0.72535276
3_B2M_KIR3DL1_6,0.60918206
3_B2M_KLRC2_0,0.6510138
3_B2M_KLRC2_1,0.61066276
3_B2M_KLRC2_2,0.6106631
3_B2M_KLRC2_3,0.655436
3_B2M_KLRC2_4,0.64703816
3_B2M_KLRC2_5,0.65709305
3_B2M_KLRC2_6,0.60231537
3_B2M_CD3G_0,0.6350915
3_B2M_CD3G_1,0.60564446
3_B2M_CD3G_2,0.605645
3_B2M_CD3G_3,0.66102666
3_B2M_CD3G_4,0.62577456
3_B2M_CD3G_5,0.56900865
3_B2M_CD3G_6,0.603193
3_EDIL3_ITGB5_0,0.5050526
3_EDIL3_ITGB5_1,0.48436686
3_EDIL3_ITGB5_2,0.4843674
3_EDIL3_ITGB5_3,0.49512222
3_EDIL3_ITGB5_4,0.52635986
3_EDIL3_ITGB5_5,0.4921364
3_EDIL3_ITGB5_6,0.48076737
3_CP_SLC40A1_0,0.64419436
3_CP_SLC40A1_1,0.6271419
3_CP_SLC40A1_2,0.6271408
3_CP_SLC40A1_3,0.6313369
3_CP_SLC40A1_4,0.66881734
3_CP_SLC40A1_5,0.6463103
3_CP_SLC40A1_6,0.62703854
3_SOSTDC1_LRP6_0,0.45356452
3_SOSTDC1_LRP6_1,0.4339188
3_SOSTDC1_LRP6_2,0.43391928
3_SOSTDC1_LRP6_3,0.44816473
3_SOSTDC1_LRP6_4,0.44316223
3_SOSTDC1_LRP6_5,0.43079337
3_SOSTDC1_LRP6_6,0.4303677
3_DKK1_LRP6_0,0.5658842
3_DKK1_LRP6_1,0.5244059
3_DKK1_LRP6_2,0.52440643
3_DKK1_LRP6_3,0.5564591
3_DKK1_LRP6_4,0.5802205
3_DKK1_LRP6_5,0.5297033
3_DKK1_LRP6_6,0.52339405
3_HSPA1A_GRIN2D_0,0.52237767
3_HSPA1A_GRIN2D_1,0.48091614
3_HSPA1A_GRIN2D_2,0.48091665
3_HSPA1A_GRIN2D_3,0.5095272
3_HSPA1A_GRIN2D_4,0.52349836
3_HSPA1A_GRIN2D_5,0.51851946
3_HSPA1A_GRIN2D_6,0.4773227
3_HSPA1A_TLR4_0,0.5963104
3_HSPA1A_TLR4_1,0.51259375
3_HSPA1A_TLR4_2,0.5125945
3_HSPA1A_TLR4_3,0.6178769
3_HSPA1A_TLR4_4,0.63270456
3_HSPA1A_TLR4_5,0.5885876
3_HSPA1A_TLR4_6,0.51107305
3_IL27_IL27RA_0,0.4806488
3_IL27_IL27RA_1,0.45511183
3_IL27_IL27RA_2,0.4551123
3_IL27_IL27RA_3,0.47421893
3_IL27_IL27RA_4,0.47067943
3_IL27_IL27RA_5,0.4661636
3_IL27_IL27RA_6,0.45134175
3_PROS1_AXL_0,0.57336205
3_PROS1_AXL_1,0.52807826
3_PROS1_AXL_2,0.52807873
3_PROS1_AXL_3,0.5732702
3_PROS1_AXL_4,0.57965034
3_PROS1_AXL_5,0.5403965
3_PROS1_AXL_6,0.53009325
3_PROS1_TYRO3_0,0.5631892
3_PROS1_TYRO3_1,0.5369735
3_PROS1_TYRO3_2,0.5369739
3_PROS1_TYRO3_3,0.54947215
3_PROS1_TYRO3_4,0.57217056
3_PROS1_TYRO3_5,0.5857638
3_PROS1_TYRO3_6,0.5339443
3_INS_LILRB1_0,0.44732952
3_INS_LILRB1_1,0.43098918
3_INS_LILRB1_2,0.4309897
3_INS_LILRB1_3,0.44041824
3_INS_LILRB1_4,0.43658805
3_INS_LILRB1_5,0.42230788
3_INS_LILRB1_6,0.42746997
3_GREM1_KDR_0,0.5323388
3_GREM1_KDR_1,0.53403455
3_GREM1_KDR_2,0.5340351
3_GREM1_KDR_3,0.5509952
3_GREM1_KDR_4,0.5611482
3_GREM1_KDR_5,0.5238236
3_GREM1_KDR_6,0.5339307
3_NRG1_ERBB3_0,0.5866478
3_NRG1_ERBB3_1,0.552568
3_NRG1_ERBB3_2,0.55256873
3_NRG1_ERBB3_3,0.5722848
3_NRG1_ERBB3_4,0.60550636
3_NRG1_ERBB3_5,0.56957793
3_NRG1_ERBB3_6,0.54940814
3_NRG1_LGR4_0,0.46144715
3_NRG1_LGR4_1,0.4382942
3_NRG1_LGR4_2,0.43829474
3_NRG1_LGR4_3,0.4620285
3_NRG1_LGR4_4,0.45254132
3_NRG1_LGR4_5,0.44165042
3_NRG1_LGR4_6,0.4358106
3_NRG1_ERBB2_0,0.50080335
3_NRG1_ERBB2_1,0.4793214
3_NRG1_ERBB2_2,0.47932187
3_NRG1_ERBB2_3,0.49252152
3_NRG1_ERBB2_4,0.5217741
3_NRG1_ERBB2_5,0.48933002
3_NRG1_ERBB2_6,0.47571588
3_NRG1_EGFR_0,0.48053646
3_NRG1_EGFR_1,0.45424688
3_NRG1_EGFR_2,0.45424747
3_NRG1_EGFR_3,0.4769876
3_NRG1_EGFR_4,0.49541998
3_NRG1_EGFR_5,0.46716967
3_NRG1_EGFR_6,0.45011166
3_NRG1_ERBB4_0,0.45488104
3_NRG1_ERBB4_1,0.43635145
3_NRG1_ERBB4_2,0.43635193
3_NRG1_ERBB4_3,0.44751754
3_NRG1_ERBB4_4,0.44423828
3_NRG1_ERBB4_5,0.43153372
3_NRG1_ERBB4_6,0.43278655
3_SLIT2_SDC1_0,0.4971254
3_SLIT2_SDC1_1,0.47643328
3_SLIT2_SDC1_2,0.476434
3_SLIT2_SDC1_3,0.48864523
3_SLIT2_SDC1_4,0.51817256
3_SLIT2_SDC1_5,0.4830055
3_SLIT2_SDC1_6,0.47236133
3_SLIT2_DCC_0,0.4532403
3_SLIT2_DCC_1,0.4353497
3_SLIT2_DCC_2,0.43535018
3_SLIT2_DCC_3,0.4465939
3_SLIT2_DCC_4,0.44261432
3_SLIT2_DCC_5,0.42949036
3_SLIT2_DCC_6,0.4317924
3_SLIT2_ROBO4_0,0.53084826
3_SLIT2_ROBO4_1,0.5354096
3_SLIT2_ROBO4_2,0.53540987
3_SLIT2_ROBO4_3,0.54869205
3_SLIT2_ROBO4_4,0.55913764
3_SLIT2_ROBO4_5,0.52324647
3_SLIT2_ROBO4_6,0.53376895
3_SLIT2_ROBO1_0,0.5681087
3_SLIT2_ROBO1_1,0.5426839
3_SLIT2_ROBO1_2,0.54268414
3_SLIT2_ROBO1_3,0.57818156
3_SLIT2_ROBO1_4,0.5968041
3_SLIT2_ROBO1_5,0.55563384
3_SLIT2_ROBO1_6,0.5412952
3_SLIT2_ROBO2_0,0.46899953
3_SLIT2_ROBO2_1,0.454537
3_SLIT2_ROBO2_2,0.45453742
3_SLIT2_ROBO2_3,0.47372636
3_SLIT2_ROBO2_4,0.4681065
3_SLIT2_ROBO2_5,0.44662604
3_SLIT2_ROBO2_6,0.4457068
3_NPPA_NPR1_0,0.4763441
3_NPPA_NPR1_1,0.44509277
3_NPPA_NPR1_2,0.44509324
3_NPPA_NPR1_3,0.46721926
3_NPPA_NPR1_4,0.48511162
3_NPPA_NPR1_5,0.45475793
3_NPPA_NPR1_6,0.44161645
3_PGF_FLT1_0,0.62661123
3_PGF_FLT1_1,0.6099392
3_PGF_FLT1_2,0.6099399
3_PGF_FLT1_3,0.63742745
3_PGF_FLT1_4,0.6363774
3_PGF_FLT1_5,0.5909885
3_PGF_FLT1_6,0.60822123
3_NCAM1_ROBO1_0,0.46313497
3_NCAM1_ROBO1_1,0.40962943
3_NCAM1_ROBO1_2,0.40962973
3_NCAM1_ROBO1_3,0.45990217
3_NCAM1_ROBO1_4,0.47123528
3_NCAM1_ROBO1_5,0.544836
3_NCAM1_ROBO1_6,0.4173801
3_NCAM1_CACNA1C_0,0.4752262
3_NCAM1_CACNA1C_1,0.45128998
3_NCAM1_CACNA1C_2,0.45129025
3_NCAM1_CACNA1C_3,0.46608856
3_NCAM1_CACNA1C_4,0.49108258
3_NCAM1_CACNA1C_5,0.51161903
3_NCAM1_CACNA1C_6,0.4553834
3_NCAM1_FGFR2_0,0.62664574
3_NCAM1_FGFR2_1,0.58231384
3_NCAM1_FGFR2_2,0.5823146
3_NCAM1_FGFR2_3,0.6330851
3_NCAM1_FGFR2_4,0.6075001
3_NCAM1_FGFR2_5,0.66834134
3_NCAM1_FGFR2_6,0.57389545
3_NRG3_ERBB3_0,0.5018224
3_NRG3_ERBB3_1,0.4731911
3_NRG3_ERBB3_2,0.473192
3_NRG3_ERBB3_3,0.50232416
3_NRG3_ERBB3_4,0.5158021
3_NRG3_ERBB3_5,0.48697865
3_NRG3_ERBB3_6,0.46870318
3_NRG3_ERBB4_0,0.4498837
3_NRG3_ERBB4_1,0.43271998
3_NRG3_ERBB4_2,0.43272045
3_NRG3_ERBB4_3,0.44305584
3_NRG3_ERBB4_4,0.43956137
3_NRG3_ERBB4_5,0.42579058
3_NRG3_ERBB4_6,0.42918465
3_NRG3_ERBB2_0,0.47914925
3_NRG3_ERBB2_1,0.45720673
3_NRG3_ERBB2_2,0.4572071
3_NRG3_ERBB2_3,0.4803922
3_NRG3_ERBB2_4,0.49800083
3_NRG3_ERBB2_5,0.46058592
3_NRG3_ERBB2_6,0.45244932
3_AREG_EGFR_0,0.41927746
3_AREG_EGFR_1,0.41519094
3_AREG_EGFR_2,0.41519102
3_AREG_EGFR_3,0.4450089
3_AREG_EGFR_4,0.44647884
3_AREG_EGFR_5,0.485042
3_AREG_EGFR_6,0.41440046
3_AREG_ERBB3_0,0.51560277
3_AREG_ERBB3_1,0.48159742
3_AREG_ERBB3_2,0.48159766
3_AREG_ERBB3_3,0.5372179
3_AREG_ERBB3_4,0.5053203
3_AREG_ERBB3_5,0.5128747
3_AREG_ERBB3_6,0.47914138
3_NRG2_ERBB3_0,0.5159472
3_NRG2_ERBB3_1,0.47760925
3_NRG2_ERBB3_2,0.47760978
3_NRG2_ERBB3_3,0.51263314
3_NRG2_ERBB3_4,0.52029926
3_NRG2_ERBB3_5,0.49786672
3_NRG2_ERBB3_6,0.47350526
3_NRG2_ERBB4_0,0.44922364
3_NRG2_ERBB4_1,0.4323411
3_NRG2_ERBB4_2,0.43234155
3_NRG2_ERBB4_3,0.44237342
3_NRG2_ERBB4_4,0.43852988
3_NRG2_ERBB4_5,0.42506588
3_NRG2_ERBB4_6,0.42881015
3_NRG2_ERBB2_0,0.47295108
3_NRG2_ERBB2_1,0.45380828
3_NRG2_ERBB2_2,0.4538088
3_NRG2_ERBB2_3,0.4756857
3_NRG2_ERBB2_4,0.47902834
3_NRG2_ERBB2_5,0.4507297
3_NRG2_ERBB2_6,0.44541752
3_SEMA4D_ERBB2_0,0.47820053
3_SEMA4D_ERBB2_1,0.46606064
3_SEMA4D_ERBB2_2,0.4660608
3_SEMA4D_ERBB2_3,0.49858785
3_SEMA4D_ERBB2_4,0.50593275
3_SEMA4D_ERBB2_5,0.545516
3_SEMA4D_ERBB2_6,0.46487066
3_SEMA4D_PLXNB2_0,0.418281
3_SEMA4D_PLXNB2_1,0.30649766
3_SEMA4D_PLXNB2_2,0.30649796
3_SEMA4D_PLXNB2_3,0.45295224
3_SEMA4D_PLXNB2_4,0.36516726
3_SEMA4D_PLXNB2_5,0.46860266
3_SEMA4D_PLXNB2_6,0.31249547
3_IFNA14_IFNAR2_0,0.4488441
3_IFNA14_IFNAR2_1,0.43199936
3_IFNA14_IFNAR2_2,0.4319998
3_IFNA14_IFNAR2_3,0.44205466
3_IFNA14_IFNAR2_4,0.4379413
3_IFNA14_IFNAR2_5,0.42410943
3_IFNA14_IFNAR2_6,0.4284613
3_IFNA14_IFNAR1_0,0.4489274
3_IFNA14_IFNAR1_1,0.4316658
3_IFNA14_IFNAR1_2,0.43166628
3_IFNA14_IFNAR1_3,0.4413511
3_IFNA14_IFNAR1_4,0.43794498
3_IFNA14_IFNAR1_5,0.42403355
3_IFNA14_IFNAR1_6,0.42812654
3_IFNA10_IFNAR2_0,0.4504049
3_IFNA10_IFNAR2_1,0.43277368
3_IFNA10_IFNAR2_2,0.43277422
3_IFNA10_IFNAR2_3,0.44289145
3_IFNA10_IFNAR2_4,0.43943205
3_IFNA10_IFNAR2_5,0.4233736
3_IFNA10_IFNAR2_6,0.4292178
3_IFNA10_IFNAR1_0,0.4502276
3_IFNA10_IFNAR1_1,0.4329809
3_IFNA10_IFNAR1_2,0.4329814
3_IFNA10_IFNAR1_3,0.44342628
3_IFNA10_IFNAR1_4,0.43989214
3_IFNA10_IFNAR1_5,0.42506242
3_IFNA10_IFNAR1_6,0.42942083
3_IFNA8_IFNAR1_0,0.45801687
3_IFNA8_IFNAR1_1,0.43900657
3_IFNA8_IFNAR1_2,0.43900704
3_IFNA8_IFNAR1_3,0.4532772
3_IFNA8_IFNAR1_4,0.4482949
3_IFNA8_IFNAR1_5,0.43773118
3_IFNA8_IFNAR1_6,0.43538162
3_IFNA8_IFNAR2_0,0.45533752
3_IFNA8_IFNAR2_1,0.43736875
3_IFNA8_IFNAR2_2,0.43736926
3_IFNA8_IFNAR2_3,0.44933346
3_IFNA8_IFNAR2_4,0.4456319
3_IFNA8_IFNAR2_5,0.43338513
3_IFNA8_IFNAR2_6,0.43375707
3_IFNE_IFNAR2_0,0.4659271
3_IFNE_IFNAR2_1,0.44471383
3_IFNE_IFNAR2_2,0.4447143
3_IFNE_IFNAR2_3,0.47009096
3_IFNE_IFNAR2_4,0.45732903
3_IFNE_IFNAR2_5,0.4447358
3_IFNE_IFNAR2_6,0.4409841
3_IFNE_IFNAR1_0,0.4680479
3_IFNE_IFNAR1_1,0.44629657
3_IFNE_IFNAR1_2,0.44629705
3_IFNE_IFNAR1_3,0.47132555
3_IFNE_IFNAR1_4,0.45917234
3_IFNE_IFNAR1_5,0.44742346
3_IFNE_IFNAR1_6,0.44258347
3_IFNA21_IFNAR1_0,0.44891557
3_IFNA21_IFNAR1_1,0.43178073
3_IFNA21_IFNAR1_2,0.43178117
3_IFNA21_IFNAR1_3,0.4416701
3_IFNA21_IFNAR1_4,0.43815887
3_IFNA21_IFNAR1_5,0.4215591
3_IFNA21_IFNAR1_6,0.42823425
3_IFNA21_IFNAR2_0,0.44894004
3_IFNA21_IFNAR2_1,0.4316344
3_IFNA21_IFNAR2_2,0.43163487
3_IFNA21_IFNAR2_3,0.44141698
3_IFNA21_IFNAR2_4,0.4379425
3_IFNA21_IFNAR2_5,0.42113623
3_IFNA21_IFNAR2_6,0.42809105
3_IL24_IL20RA_0,0.4477676
3_IL24_IL20RA_1,0.43097147
3_IL24_IL20RA_2,0.43097186
3_IL24_IL20RA_3,0.44093236
3_IL24_IL20RA_4,0.43679774
3_IL24_IL20RA_5,0.42299756
3_IL24_IL20RA_6,0.42744175
3_IL24_IL10RB_0,0.56646186
3_IL24_IL10RB_1,0.51107454
3_IL24_IL10RB_2,0.511075
3_IL24_IL10RB_3,0.5115467
3_IL24_IL10RB_4,0.547946
3_IL24_IL10RB_5,0.62761635
3_IL24_IL10RB_6,0.5227549
3_PTPN11_FCRL4_0,0.490762
3_PTPN11_FCRL4_1,0.46320438
3_PTPN11_FCRL4_2,0.4632049
3_PTPN11_FCRL4_3,0.4867994
3_PTPN11_FCRL4_4,0.4793187
3_PTPN11_FCRL4_5,0.47623372
3_PTPN11_FCRL4_6,0.4593474
3_EFEMP1_EGFR_0,0.590953
3_EFEMP1_EGFR_1,0.5199535
3_EFEMP1_EGFR_2,0.51995426
3_EFEMP1_EGFR_3,0.57331926
3_EFEMP1_EGFR_4,0.6037076
3_EFEMP1_EGFR_5,0.583698
3_EFEMP1_EGFR_6,0.5178588
3_FGL1_EGFR_0,0.45003554
3_FGL1_EGFR_1,0.43217802
3_FGL1_EGFR_2,0.4321785
3_FGL1_EGFR_3,0.44252968
3_FGL1_EGFR_4,0.43972436
3_FGL1_EGFR_5,0.42672774
3_FGL1_EGFR_6,0.42864347
3_ANG_EGFR_0,0.51365465
3_ANG_EGFR_1,0.49620214
3_ANG_EGFR_2,0.49620262
3_ANG_EGFR_3,0.5156538
3_ANG_EGFR_4,0.54135317
3_ANG_EGFR_5,0.5112977
3_ANG_EGFR_6,0.49623188
3_CXCL2_DPP4_0,0.5814905
3_CXCL2_DPP4_1,0.552866
3_CXCL2_DPP4_2,0.5528667
3_CXCL2_DPP4_3,0.57899857
3_CXCL2_DPP4_4,0.60602736
3_CXCL2_DPP4_5,0.6227506
3_CXCL2_DPP4_6,0.5493794
3_CXCL2_CXCR2_0,0.6888855
3_CXCL2_CXCR2_1,0.68322927
3_CXCL2_CXCR2_2,0.6832299
3_CXCL2_CXCR2_3,0.6670335
3_CXCL2_CXCR2_4,0.7001848
3_CXCL2_CXCR2_5,0.7115164
3_CXCL2_CXCR2_6,0.6784325
3_CXCL2_GRM7_0,0.4634924
3_CXCL2_GRM7_1,0.44125858
3_CXCL2_GRM7_2,0.44125912
3_CXCL2_GRM7_3,0.45901296
3_CXCL2_GRM7_4,0.45289865
3_CXCL2_GRM7_5,0.44042447
3_CXCL2_GRM7_6,0.43763462
3_CXCL2_XCR1_0,0.4819108
3_CXCL2_XCR1_1,0.4569316
3_CXCL2_XCR1_2,0.45693302
3_CXCL2_XCR1_3,0.48533985
3_CXCL2_XCR1_4,0.47266594
3_CXCL2_XCR1_5,0.4596962
3_CXCL2_XCR1_6,0.45248914
3_CXCL1_GRM7_0,0.45339903
3_CXCL1_GRM7_1,0.43517855
3_CXCL1_GRM7_2,0.43517902
3_CXCL1_GRM7_3,0.4458188
3_CXCL1_GRM7_4,0.44307306
3_CXCL1_GRM7_5,0.43018743
3_CXCL1_GRM7_6,0.4316202
3_CXCL1_CXCR2_0,0.596659
3_CXCL1_CXCR2_1,0.5668567
3_CXCL1_CXCR2_2,0.5668574
3_CXCL1_CXCR2_3,0.60502714
3_CXCL1_CXCR2_4,0.6271375
3_CXCL1_CXCR2_5,0.6133452
3_CXCL1_CXCR2_6,0.5772711
3_PPY_GRM7_0,0.44736454
3_PPY_GRM7_1,0.431011
3_PPY_GRM7_2,0.43101144
3_PPY_GRM7_3,0.44044486
3_PPY_GRM7_4,0.4366406
3_PPY_GRM7_5,0.422514
3_PPY_GRM7_6,0.42749238
3_PPY_NPY2R_0,0.44728854
3_PPY_NPY2R_1,0.4309664
3_PPY_NPY2R_2,0.43096697
3_PPY_NPY2R_3,0.4403665
3_PPY_NPY2R_4,0.43656728
3_PPY_NPY2R_5,0.42235234
3_PPY_NPY2R_6,0.42744842
3_PPY_NPY5R_0,0.4473156
3_PPY_NPY5R_1,0.43097508
3_PPY_NPY5R_2,0.43097556
3_PPY_NPY5R_3,0.4403936
3_PPY_NPY5R_4,0.43659487
3_PPY_NPY5R_5,0.42241648
3_PPY_NPY5R_6,0.42745683
3_PPY_NPY1R_0,0.44749334
3_PPY_NPY1R_1,0.43107662
3_PPY_NPY1R_2,0.43107703
3_PPY_NPY1R_3,0.44057608
3_PPY_NPY1R_4,0.43677485
3_PPY_NPY1R_5,0.42271653
3_PPY_NPY1R_6,0.42755702
3_IL25_IL17RB_0,0.44760203
3_IL25_IL17RB_1,0.43118808
3_IL25_IL17RB_2,0.4311885
3_IL25_IL17RB_3,0.44070044
3_IL25_IL17RB_4,0.43684375
3_IL25_IL17RB_5,0.42271566
3_IL25_IL17RB_6,0.42766654
3_IFNL3_IL10RB_0,0.44865382
3_IFNL3_IL10RB_1,0.43173954
3_IFNL3_IL10RB_2,0.43173996
3_IFNL3_IL10RB_3,0.44248998
3_IFNL3_IL10RB_4,0.43876037
3_IFNL3_IL10RB_5,0.4218205
3_IFNL3_IL10RB_6,0.4281844
3_CCL3_CCR4_0,0.5990327
3_CCL3_CCR4_1,0.5677673
3_CCL3_CCR4_2,0.5677679
3_CCL3_CCR4_3,0.58007026
3_CCL3_CCR4_4,0.59940416
3_CCL3_CCR4_5,0.6392022
3_CCL3_CCR4_6,0.56385416
3_CCL3_CCR1_0,0.5071011
3_CCL3_CCR1_1,0.3733001
3_CCL3_CCR1_2,0.37330022
3_CCL3_CCR1_3,0.449226
3_CCL3_CCR1_4,0.4484408
3_CCL3_CCR1_5,0.50652796
3_CCL3_CCR1_6,0.3764219
3_CCL3_CCR3_0,0.4616585
3_CCL3_CCR3_1,0.43966782
3_CCL3_CCR3_2,0.4396683
3_CCL3_CCR3_3,0.456448
3_CCL3_CCR3_4,0.45113444
3_CCL3_CCR3_5,0.44302353
3_CCL3_CCR3_6,0.4359913
3_FGF12_FGFR2_0,0.5586047
3_FGF12_FGFR2_1,0.50789744
3_FGF12_FGFR2_2,0.5078983
3_FGF12_FGFR2_3,0.5489576
3_FGF12_FGFR2_4,0.5563919
3_FGF12_FGFR2_5,0.5475146
3_FGF12_FGFR2_6,0.50514245
3_FGF12_FGFR3_0,0.4500916
3_FGF12_FGFR3_1,0.43268657
3_FGF12_FGFR3_2,0.432687
3_FGF12_FGFR3_3,0.44326532
3_FGF12_FGFR3_4,0.43987095
3_FGF12_FGFR3_5,0.42547044
3_FGF12_FGFR3_6,0.4291532
3_CGB5_LHCGR_0,0.447289
3_CGB5_LHCGR_1,0.43096173
3_CGB5_LHCGR_2,0.43096223
3_CGB5_LHCGR_3,0.44036734
3_CGB5_LHCGR_4,0.43656662
3_CGB5_LHCGR_5,0.42234507
3_CGB5_LHCGR_6,0.42744362
3_CCL15_CCR1_0,0.46633196
3_CCL15_CCR1_1,0.44608596
3_CCL15_CCR1_2,0.4460865
3_CCL15_CCR1_3,0.46255454
3_CCL15_CCR1_4,0.457332
3_CCL15_CCR1_5,0.44427216
3_CCL15_CCR1_6,0.44246212
3_CCL15_CCR3_0,0.44780245
3_CCL15_CCR3_1,0.43130454
3_CCL15_CCR3_2,0.43130502
3_CCL15_CCR3_3,0.4408922
3_CCL15_CCR3_4,0.43709013
3_CCL15_CCR3_5,0.42317116
3_CCL15_CCR3_6,0.42778242
3_CCL23_CCR1_0,0.5777606
3_CCL23_CCR1_1,0.5284512
3_CCL23_CCR1_2,0.52845204
3_CCL23_CCR1_3,0.56628704
3_CCL23_CCR1_4,0.57515985
3_CCL23_CCR1_5,0.5584088
3_CCL23_CCR1_6,0.52506036
3_CCL18_CCR8_0,0.4515635
3_CCL18_CCR8_1,0.43418145
3_CCL18_CCR8_2,0.43418193
3_CCL18_CCR8_3,0.44483948
3_CCL18_CCR8_4,0.44070718
3_CCL18_CCR8_5,0.42788088
3_CCL18_CCR8_6,0.43062392
3_CCL18_CCR1_0,0.49892506
3_CCL18_CCR1_1,0.4697976
3_CCL18_CCR1_2,0.46979812
3_CCL18_CCR1_3,0.4901587
3_CCL18_CCR1_4,0.4890461
3_CCL18_CCR1_5,0.48697177
3_CCL18_CCR1_6,0.46601367
3_CCL18_CCR3_0,0.44889268
3_CCL18_CCR3_1,0.43200922
3_CCL18_CCR3_2,0.4320097
3_CCL18_CCR3_3,0.44203174
3_CCL18_CCR3_4,0.43821406
3_CCL18_CCR3_5,0.42480946
3_CCL18_CCR3_6,0.42847762
3_LTBP3_ITGB5_0,0.5933622
3_LTBP3_ITGB5_1,0.48881224
3_LTBP3_ITGB5_2,0.48881277
3_LTBP3_ITGB5_3,0.5605729
3_LTBP3_ITGB5_4,0.59792423
3_LTBP3_ITGB5_5,0.5930226
3_LTBP3_ITGB5_6,0.48831734
3_MST1_MST1R_0,0.4533275
3_MST1_MST1R_1,0.43409517
3_MST1_MST1R_2,0.4340957
